"STD_YM","CTPV_CD","KDML_SP_CD","INDTY_CGR_NM","CTPV_NM","AVG_US_COUT"
"202004","28","1","분식","인천광역시","319"
"202004","28","1","양식","인천광역시","34"
"202004","28","1","일식","인천광역시","27"
"202004","28","1","중식","인천광역시","136"
"202004","28","1","카페/패스트푸드","인천광역시","164"
"202004","28","1","편의점","인천광역시","64"
"202004","28","1","한식","인천광역시","1139"
"202004","29","1","분식","광주광역시","467"
"202004","29","1","일식","광주광역시","141"
"202004","29","1","카페/패스트푸드","광주광역시","459"
"202004","29","1","편의점","광주광역시","33"
"202004","29","1","한식","광주광역시","1329"
"202004","30","1","분식","대전광역시","42"
"202004","30","1","양식","대전광역시","96"
"202004","30","1","일식","대전광역시","21"
"202004","30","1","중식","대전광역시","135"
"202004","30","1","카페/패스트푸드","대전광역시","364"
"202004","30","1","편의점","대전광역시","309"
"202004","30","1","한식","대전광역시","726"
"202004","31","1","카페/패스트푸드","울산광역시","3"
"202004","41","1","동남아","경기도","363"
"202004","41","1","분식","경기도","232"
"202004","41","1","양식","경기도","158"
"202004","41","1","일식","경기도","502"
"202004","41","1","중식","경기도","706"
"202004","41","1","카페/패스트푸드","경기도","834"
"202004","41","1","편의점","경기도","577"
"202004","41","1","한식","경기도","3751"
"202004","42","1","양식","강원도","25"
"202004","42","1","일식","강원도","178"
"202004","42","1","중식","강원도","164"
"202004","42","1","카페/패스트푸드","강원도","78"
"202004","42","1","한식","강원도","5611"
"202004","43","1","일식","충청북도","12"
"202004","43","1","중식","충청북도","114"
"202004","43","1","카페/패스트푸드","충청북도","51"
"202004","43","1","편의점","충청북도","4"
"202004","43","1","한식","충청북도","340"
"202004","44","1","분식","충청남도","101"
"202004","44","1","양식","충청남도","2"
"202004","44","1","중식","충청남도","113"
"202004","44","1","카페/패스트푸드","충청남도","41"
"202004","44","1","편의점","충청남도","78"
"202004","44","1","한식","충청남도","1781"
"202004","47","1","중식","경상북도","6"
"202004","47","1","카페/패스트푸드","경상북도","1"
"202004","47","1","한식","경상북도","9"
"202004","48","1","분식","경상남도","11"
"202004","48","1","일식","경상남도","229"
"202004","48","1","중식","경상남도","25"
"202004","48","1","카페/패스트푸드","경상남도","22"
"202004","48","1","한식","경상남도","256"
"202004","50","1","일식","제주특별자치도","164"
"202004","50","1","카페/패스트푸드","제주특별자치도","2004"
"202004","50","1","편의점","제주특별자치도","446"
"202004","50","1","한식","제주특별자치도","4266"
"202005","11","1","동남아","서울특별시","158"
"202005","11","1","분식","서울특별시","354"
"202005","11","1","양식","서울특별시","156"
"202005","11","1","일식","서울특별시","366"
"202005","11","1","중식","서울특별시","604"
"202005","11","1","카페/패스트푸드","서울특별시","1448"
"202005","11","1","편의점","서울특별시","634"
"202005","11","1","한식","서울특별시","3371"
"202005","26","1","동남아","부산광역시","186"
"202005","26","1","분식","부산광역시","259"
"202005","26","1","양식","부산광역시","151"
"202005","26","1","일식","부산광역시","162"
"202005","26","1","중식","부산광역시","169"
"202005","26","1","카페/패스트푸드","부산광역시","724"
"202005","26","1","편의점","부산광역시","45"
"202005","26","1","한식","부산광역시","553"
"202005","27","1","일식","대구광역시","71"
"202005","27","1","중식","대구광역시","122"
"202005","27","1","카페/패스트푸드","대구광역시","352"
"202005","27","1","편의점","대구광역시","353"
"202005","27","1","한식","대구광역시","1123"
"202005","28","1","동남아","인천광역시","19"
"202005","28","1","분식","인천광역시","339"
"202005","28","1","양식","인천광역시","31"
"202005","28","1","일식","인천광역시","11"
"202005","28","1","중식","인천광역시","121"
"202005","28","1","카페/패스트푸드","인천광역시","49"
"202005","28","1","편의점","인천광역시","33"
"202005","28","1","한식","인천광역시","994"
"202005","29","1","분식","광주광역시","384"
"202005","29","1","일식","광주광역시","71"
"202005","29","1","카페/패스트푸드","광주광역시","425"
"202005","29","1","편의점","광주광역시","41"
"202005","29","1","한식","광주광역시","1099"
"202005","30","1","분식","대전광역시","34"
"202005","30","1","양식","대전광역시","69"
"202005","30","1","일식","대전광역시","30"
"202005","30","1","중식","대전광역시","131"
"202005","30","1","카페/패스트푸드","대전광역시","284"
"202005","30","1","편의점","대전광역시","316"
"202005","30","1","한식","대전광역시","613"
"202005","31","1","카페/패스트푸드","울산광역시","4"
"202005","41","1","동남아","경기도","383"
"202005","41","1","분식","경기도","245"
"202005","41","1","양식","경기도","167"
"202005","41","1","일식","경기도","437"
"202005","41","1","중식","경기도","712"
"202005","41","1","카페/패스트푸드","경기도","838"
"202005","41","1","편의점","경기도","440"
"202005","41","1","한식","경기도","3676"
"202005","42","1","양식","강원도","37"
"202005","42","1","일식","강원도","210"
"202005","42","1","중식","강원도","145"
"202005","42","1","카페/패스트푸드","강원도","87"
"202005","42","1","한식","강원도","5194"
"202005","43","1","일식","충청북도","13"
"202005","43","1","중식","충청북도","74"
"202005","43","1","카페/패스트푸드","충청북도","44"
"202005","43","1","편의점","충청북도","8"
"202005","43","1","한식","충청북도","342"
"202005","44","1","분식","충청남도","307"
"202005","44","1","양식","충청남도","13"
"202005","44","1","일식","충청남도","1"
"202005","44","1","중식","충청남도","168"
"202005","44","1","카페/패스트푸드","충청남도","81"
"202005","44","1","편의점","충청남도","63"
"202005","44","1","한식","충청남도","1782"
"202005","47","1","중식","경상북도","4"
"202005","47","1","한식","경상북도","3"
"202005","48","1","분식","경상남도","9"
"202005","48","1","일식","경상남도","76"
"202005","48","1","중식","경상남도","22"
"202005","48","1","카페/패스트푸드","경상남도","39"
"202005","48","1","한식","경상남도","222"
"202005","50","1","일식","제주특별자치도","191"
"202005","50","1","카페/패스트푸드","제주특별자치도","2300"
"202005","50","1","편의점","제주특별자치도","475"
"202005","50","1","한식","제주특별자치도","4602"
"202006","11","1","동남아","서울특별시","204"
"202006","11","1","분식","서울특별시","418"
"202006","11","1","양식","서울특별시","233"
"202006","11","1","일식","서울특별시","415"
"202006","11","1","중식","서울특별시","711"
"202006","11","1","카페/패스트푸드","서울특별시","1817"
"202006","11","1","편의점","서울특별시","715"
"202006","11","1","한식","서울특별시","4071"
"202006","26","1","동남아","부산광역시","191"
"202006","26","1","분식","부산광역시","230"
"202006","26","1","양식","부산광역시","96"
"202006","26","1","일식","부산광역시","212"
"202006","26","1","중식","부산광역시","185"
"202006","26","1","카페/패스트푸드","부산광역시","803"
"202006","26","1","편의점","부산광역시","68"
"202006","26","1","한식","부산광역시","735"
"202006","27","1","양식","대구광역시","3"
"202006","27","1","일식","대구광역시","74"
"202006","27","1","중식","대구광역시","16"
"202006","27","1","카페/패스트푸드","대구광역시","416"
"202006","27","1","편의점","대구광역시","372"
"202006","27","1","한식","대구광역시","1337"
"202006","28","1","동남아","인천광역시","21"
"202006","28","1","분식","인천광역시","291"
"202006","28","1","양식","인천광역시","32"
"202006","28","1","일식","인천광역시","8"
"202006","28","1","중식","인천광역시","130"
"202006","28","1","카페/패스트푸드","인천광역시","61"
"202006","28","1","편의점","인천광역시","32"
"202006","28","1","한식","인천광역시","1122"
"202006","29","1","분식","광주광역시","263"
"202006","29","1","일식","광주광역시","95"
"202006","29","1","카페/패스트푸드","광주광역시","435"
"202006","29","1","편의점","광주광역시","34"
"202006","29","1","한식","광주광역시","1286"
"202006","30","1","분식","대전광역시","26"
"202006","30","1","양식","대전광역시","93"
"202006","30","1","일식","대전광역시","27"
"202006","30","1","중식","대전광역시","129"
"202006","30","1","카페/패스트푸드","대전광역시","355"
"202006","30","1","편의점","대전광역시","389"
"202006","30","1","한식","대전광역시","620"
"202006","31","1","카페/패스트푸드","울산광역시","3"
"202006","41","1","동남아","경기도","552"
"202006","41","1","분식","경기도","311"
"202006","41","1","양식","경기도","150"
"202006","41","1","일식","경기도","392"
"202006","41","1","중식","경기도","1098"
"202006","41","1","카페/패스트푸드","경기도","965"
"202006","41","1","편의점","경기도","684"
"202006","41","1","한식","경기도","4231"
"202006","42","1","양식","강원도","24"
"202006","42","1","일식","강원도","119"
"202006","42","1","중식","강원도","132"
"202006","42","1","카페/패스트푸드","강원도","114"
"202006","42","1","한식","강원도","3010"
"202006","43","1","일식","충청북도","10"
"202006","43","1","중식","충청북도","84"
"202006","43","1","카페/패스트푸드","충청북도","43"
"202006","43","1","편의점","충청북도","4"
"202006","43","1","한식","충청북도","426"
"202006","44","1","분식","충청남도","378"
"202006","44","1","양식","충청남도","5"
"202006","44","1","일식","충청남도","15"
"202006","44","1","중식","충청남도","298"
"202006","44","1","카페/패스트푸드","충청남도","126"
"202006","44","1","편의점","충청남도","93"
"202006","44","1","한식","충청남도","1935"
"202006","47","1","중식","경상북도","8"
"202006","47","1","한식","경상북도","1"
"202006","48","1","분식","경상남도","58"
"202006","48","1","일식","경상남도","94"
"202006","48","1","중식","경상남도","45"
"202006","48","1","카페/패스트푸드","경상남도","23"
"202006","48","1","한식","경상남도","166"
"202006","50","1","일식","제주특별자치도","210"
"202006","50","1","카페/패스트푸드","제주특별자치도","2213"
"202006","50","1","편의점","제주특별자치도","463"
"202006","50","1","한식","제주특별자치도","4528"
"202007","11","1","동남아","서울특별시","247"
"202007","11","1","분식","서울특별시","481"
"202007","11","1","양식","서울특별시","399"
"202007","11","1","일식","서울특별시","480"
"202007","11","1","중식","서울특별시","868"
"202007","11","1","카페/패스트푸드","서울특별시","2096"
"202007","11","1","편의점","서울특별시","769"
"202007","11","1","한식","서울특별시","4687"
"202007","26","1","동남아","부산광역시","189"
"202007","26","1","분식","부산광역시","252"
"202007","26","1","양식","부산광역시","222"
"202007","26","1","일식","부산광역시","269"
"202007","26","1","중식","부산광역시","229"
"202007","26","1","카페/패스트푸드","부산광역시","643"
"202007","26","1","편의점","부산광역시","86"
"202007","26","1","한식","부산광역시","1001"
"202007","27","1","양식","대구광역시","2"
"202007","27","1","일식","대구광역시","66"
"202007","27","1","중식","대구광역시","7"
"202007","27","1","카페/패스트푸드","대구광역시","466"
"202007","27","1","편의점","대구광역시","381"
"202007","27","1","한식","대구광역시","1493"
"202007","28","1","동남아","인천광역시","35"
"202007","28","1","분식","인천광역시","216"
"202007","28","1","양식","인천광역시","44"
"202007","28","1","일식","인천광역시","2"
"202007","28","1","중식","인천광역시","110"
"202007","28","1","카페/패스트푸드","인천광역시","56"
"202007","28","1","편의점","인천광역시","24"
"202007","28","1","한식","인천광역시","1242"
"202007","29","1","일식","광주광역시","96"
"202007","29","1","카페/패스트푸드","광주광역시","443"
"202007","29","1","편의점","광주광역시","43"
"202007","29","1","한식","광주광역시","951"
"202007","30","1","분식","대전광역시","39"
"202007","30","1","양식","대전광역시","76"
"202007","30","1","일식","대전광역시","29"
"202007","30","1","중식","대전광역시","116"
"202007","30","1","카페/패스트푸드","대전광역시","269"
"202007","30","1","편의점","대전광역시","337"
"202007","30","1","한식","대전광역시","596"
"202007","41","1","동남아","경기도","541"
"202007","41","1","분식","경기도","308"
"202007","41","1","양식","경기도","213"
"202007","41","1","일식","경기도","474"
"202007","41","1","중식","경기도","1214"
"202007","41","1","카페/패스트푸드","경기도","988"
"202007","41","1","편의점","경기도","603"
"202007","41","1","한식","경기도","4735"
"202007","42","1","분식","강원도","5"
"202007","42","1","양식","강원도","29"
"202007","42","1","일식","강원도","53"
"202007","42","1","중식","강원도","127"
"202007","42","1","카페/패스트푸드","강원도","103"
"202007","42","1","한식","강원도","2305"
"202007","43","1","일식","충청북도","9"
"202007","43","1","중식","충청북도","78"
"202007","43","1","카페/패스트푸드","충청북도","47"
"202007","43","1","편의점","충청북도","2"
"202007","43","1","한식","충청북도","459"
"202007","44","1","분식","충청남도","411"
"202007","44","1","양식","충청남도","13"
"202007","44","1","일식","충청남도","16"
"202007","44","1","중식","충청남도","201"
"202007","44","1","카페/패스트푸드","충청남도","146"
"202007","44","1","편의점","충청남도","96"
"202007","44","1","한식","충청남도","2207"
"202007","47","1","중식","경상북도","2"
"202007","48","1","분식","경상남도","108"
"202007","48","1","일식","경상남도","31"
"202007","48","1","중식","경상남도","5"
"202007","48","1","카페/패스트푸드","경상남도","30"
"202007","48","1","한식","경상남도","159"
"202007","50","1","일식","제주특별자치도","344"
"202007","50","1","카페/패스트푸드","제주특별자치도","2368"
"202007","50","1","편의점","제주특별자치도","663"
"202007","50","1","한식","제주특별자치도","4542"
"202008","11","1","동남아","서울특별시","200"
"202008","11","1","분식","서울특별시","432"
"202008","11","1","양식","서울특별시","303"
"202008","11","1","일식","서울특별시","439"
"202008","11","1","중식","서울특별시","702"
"202008","11","1","카페/패스트푸드","서울특별시","1817"
"202008","11","1","편의점","서울특별시","743"
"202008","11","1","한식","서울특별시","3957"
"202008","26","1","동남아","부산광역시","173"
"202008","26","1","분식","부산광역시","195"
"202008","26","1","양식","부산광역시","190"
"202008","26","1","일식","부산광역시","247"
"202008","26","1","중식","부산광역시","181"
"202008","26","1","카페/패스트푸드","부산광역시","451"
"202008","26","1","편의점","부산광역시","110"
"202008","26","1","한식","부산광역시","752"
"202008","27","1","양식","대구광역시","10"
"202008","27","1","일식","대구광역시","70"
"202008","27","1","중식","대구광역시","13"
"202008","27","1","카페/패스트푸드","대구광역시","485"
"202008","27","1","편의점","대구광역시","356"
"202008","27","1","한식","대구광역시","1359"
"202008","28","1","동남아","인천광역시","31"
"202008","28","1","분식","인천광역시","101"
"202008","28","1","양식","인천광역시","30"
"202008","28","1","일식","인천광역시","2"
"202008","28","1","중식","인천광역시","90"
"202008","28","1","카페/패스트푸드","인천광역시","56"
"202008","28","1","편의점","인천광역시","34"
"202008","28","1","한식","인천광역시","1101"
"202008","29","1","일식","광주광역시","120"
"202008","29","1","카페/패스트푸드","광주광역시","421"
"202008","29","1","편의점","광주광역시","47"
"202008","29","1","한식","광주광역시","872"
"202008","30","1","분식","대전광역시","26"
"202008","30","1","양식","대전광역시","114"
"202008","30","1","일식","대전광역시","39"
"202008","30","1","중식","대전광역시","115"
"202008","30","1","카페/패스트푸드","대전광역시","351"
"202008","30","1","편의점","대전광역시","390"
"202008","30","1","한식","대전광역시","610"
"202008","41","1","동남아","경기도","417"
"202008","41","1","분식","경기도","228"
"202008","41","1","양식","경기도","174"
"202008","41","1","일식","경기도","334"
"202008","41","1","중식","경기도","955"
"202008","41","1","카페/패스트푸드","경기도","922"
"202008","41","1","편의점","경기도","506"
"202008","41","1","한식","경기도","3695"
"202008","42","1","양식","강원도","35"
"202008","42","1","일식","강원도","92"
"202008","42","1","중식","강원도","87"
"202008","42","1","카페/패스트푸드","강원도","114"
"202008","42","1","한식","강원도","2817"
"202008","43","1","일식","충청북도","3"
"202008","43","1","중식","충청북도","108"
"202008","43","1","카페/패스트푸드","충청북도","56"
"202008","43","1","편의점","충청북도","3"
"202008","43","1","한식","충청북도","200"
"202008","44","1","동남아","충청남도","3"
"202008","44","1","분식","충청남도","286"
"202008","44","1","양식","충청남도","18"
"202008","44","1","일식","충청남도","10"
"202008","44","1","중식","충청남도","173"
"202008","44","1","카페/패스트푸드","충청남도","156"
"202008","44","1","편의점","충청남도","79"
"202008","44","1","한식","충청남도","2149"
"202008","47","1","중식","경상북도","17"
"202008","48","1","분식","경상남도","37"
"202008","48","1","일식","경상남도","18"
"202008","48","1","중식","경상남도","3"
"202008","48","1","카페/패스트푸드","경상남도","14"
"202008","48","1","한식","경상남도","142"
"202008","50","1","일식","제주특별자치도","188"
"202008","50","1","카페/패스트푸드","제주특별자치도","2459"
"202008","50","1","편의점","제주특별자치도","637"
"202008","50","1","한식","제주특별자치도","4762"
"202009","11","1","동남아","서울특별시","189"
"202009","11","1","분식","서울특별시","433"
"202009","11","1","양식","서울특별시","290"
"202009","11","1","일식","서울특별시","407"
"202009","11","1","중식","서울특별시","664"
"202009","11","1","카페/패스트푸드","서울특별시","1824"
"202009","11","1","편의점","서울특별시","732"
"202009","11","1","한식","서울특별시","3457"
"202009","26","1","동남아","부산광역시","156"
"202009","26","1","분식","부산광역시","163"
"202009","26","1","양식","부산광역시","67"
"202009","26","1","일식","부산광역시","175"
"202009","26","1","중식","부산광역시","151"
"202009","26","1","카페/패스트푸드","부산광역시","531"
"202009","26","1","편의점","부산광역시","79"
"202009","26","1","한식","부산광역시","542"
"202009","27","1","일식","대구광역시","66"
"202009","27","1","중식","대구광역시","23"
"202009","27","1","카페/패스트푸드","대구광역시","389"
"202009","27","1","편의점","대구광역시","372"
"202009","27","1","한식","대구광역시","1132"
"202009","28","1","동남아","인천광역시","39"
"202009","28","1","분식","인천광역시","150"
"202009","28","1","양식","인천광역시","28"
"202009","28","1","일식","인천광역시","4"
"202009","28","1","중식","인천광역시","104"
"202009","28","1","카페/패스트푸드","인천광역시","92"
"202009","28","1","편의점","인천광역시","31"
"202009","28","1","한식","인천광역시","1146"
"202009","29","1","일식","광주광역시","79"
"202009","29","1","카페/패스트푸드","광주광역시","382"
"202009","29","1","편의점","광주광역시","50"
"202009","29","1","한식","광주광역시","1065"
"202009","30","1","분식","대전광역시","27"
"202009","30","1","양식","대전광역시","78"
"202009","30","1","일식","대전광역시","40"
"202009","30","1","중식","대전광역시","126"
"202009","30","1","카페/패스트푸드","대전광역시","486"
"202009","30","1","편의점","대전광역시","371"
"202009","30","1","한식","대전광역시","541"
"202009","41","1","동남아","경기도","227"
"202009","41","1","분식","경기도","299"
"202009","41","1","양식","경기도","125"
"202009","41","1","일식","경기도","420"
"202009","41","1","중식","경기도","1045"
"202009","41","1","카페/패스트푸드","경기도","904"
"202009","41","1","편의점","경기도","572"
"202009","41","1","한식","경기도","3513"
"202009","42","1","양식","강원도","32"
"202009","42","1","일식","강원도","70"
"202009","42","1","중식","강원도","147"
"202009","42","1","카페/패스트푸드","강원도","118"
"202009","42","1","한식","강원도","2851"
"202009","43","1","중식","충청북도","78"
"202009","43","1","카페/패스트푸드","충청북도","35"
"202009","43","1","편의점","충청북도","10"
"202009","43","1","한식","충청북도","231"
"202009","44","1","동남아","충청남도","3"
"202009","44","1","분식","충청남도","314"
"202009","44","1","양식","충청남도","7"
"202009","44","1","일식","충청남도","16"
"202009","44","1","중식","충청남도","196"
"202009","44","1","카페/패스트푸드","충청남도","169"
"202009","44","1","편의점","충청남도","95"
"202009","44","1","한식","충청남도","1758"
"202009","46","1","양식","전라남도","10"
"202009","46","1","중식","전라남도","49"
"202009","46","1","카페/패스트푸드","전라남도","214"
"202009","46","1","한식","전라남도","196"
"202009","47","1","중식","경상북도","10"
"202009","48","1","분식","경상남도","60"
"202009","48","1","중식","경상남도","67"
"202009","48","1","카페/패스트푸드","경상남도","14"
"202009","48","1","한식","경상남도","116"
"202009","50","1","카페/패스트푸드","제주특별자치도","2380"
"202009","50","1","편의점","제주특별자치도","508"
"202009","50","1","한식","제주특별자치도","5006"
"202010","11","1","동남아","서울특별시","200"
"202010","11","1","분식","서울특별시","467"
"202010","11","1","양식","서울특별시","296"
"202010","11","1","일식","서울특별시","414"
"202010","11","1","중식","서울특별시","717"
"202010","11","1","카페/패스트푸드","서울특별시","1731"
"202010","11","1","편의점","서울특별시","704"
"202010","11","1","한식","서울특별시","3498"
"202010","26","1","동남아","부산광역시","137"
"202010","26","1","분식","부산광역시","229"
"202010","26","1","양식","부산광역시","163"
"202010","26","1","일식","부산광역시","176"
"202010","26","1","중식","부산광역시","179"
"202010","26","1","카페/패스트푸드","부산광역시","968"
"202010","26","1","편의점","부산광역시","76"
"202010","26","1","한식","부산광역시","1091"
"202010","27","1","양식","대구광역시","2"
"202010","27","1","일식","대구광역시","58"
"202010","27","1","중식","대구광역시","16"
"202010","27","1","카페/패스트푸드","대구광역시","521"
"202010","27","1","편의점","대구광역시","305"
"202010","27","1","한식","대구광역시","1224"
"202010","28","1","동남아","인천광역시","30"
"202010","28","1","분식","인천광역시","113"
"202010","28","1","양식","인천광역시","58"
"202010","28","1","일식","인천광역시","18"
"202010","28","1","중식","인천광역시","72"
"202010","28","1","카페/패스트푸드","인천광역시","78"
"202010","28","1","편의점","인천광역시","56"
"202010","28","1","한식","인천광역시","1184"
"202010","29","1","일식","광주광역시","79"
"202010","29","1","카페/패스트푸드","광주광역시","460"
"202010","29","1","편의점","광주광역시","45"
"202010","29","1","한식","광주광역시","1132"
"202010","30","1","분식","대전광역시","26"
"202010","30","1","양식","대전광역시","76"
"202010","30","1","일식","대전광역시","33"
"202010","30","1","중식","대전광역시","109"
"202010","30","1","카페/패스트푸드","대전광역시","481"
"202010","30","1","편의점","대전광역시","292"
"202010","30","1","한식","대전광역시","538"
"202010","41","1","동남아","경기도","387"
"202010","41","1","분식","경기도","265"
"202010","41","1","양식","경기도","161"
"202010","41","1","일식","경기도","412"
"202010","41","1","중식","경기도","1052"
"202010","41","1","카페/패스트푸드","경기도","989"
"202010","41","1","편의점","경기도","535"
"202010","41","1","한식","경기도","4144"
"202010","42","1","분식","강원도","6"
"202010","42","1","양식","강원도","25"
"202010","42","1","일식","강원도","61"
"202010","42","1","중식","강원도","135"
"202010","42","1","카페/패스트푸드","강원도","86"
"202010","42","1","한식","강원도","2870"
"202010","43","1","중식","충청북도","73"
"202010","43","1","카페/패스트푸드","충청북도","29"
"202010","43","1","편의점","충청북도","13"
"202010","43","1","한식","충청북도","255"
"202010","44","1","동남아","충청남도","1"
"202010","44","1","분식","충청남도","206"
"202010","44","1","양식","충청남도","9"
"202010","44","1","일식","충청남도","8"
"202010","44","1","중식","충청남도","156"
"202010","44","1","카페/패스트푸드","충청남도","144"
"202010","44","1","편의점","충청남도","94"
"202010","44","1","한식","충청남도","1879"
"202010","46","1","양식","전라남도","32"
"202010","46","1","중식","전라남도","104"
"202010","46","1","카페/패스트푸드","전라남도","413"
"202010","46","1","한식","전라남도","337"
"202010","47","1","중식","경상북도","1"
"202010","47","1","카페/패스트푸드","경상북도","1"
"202010","48","1","분식","경상남도","67"
"202010","48","1","일식","경상남도","3"
"202010","48","1","중식","경상남도","28"
"202010","48","1","카페/패스트푸드","경상남도","14"
"202010","48","1","한식","경상남도","131"
"202010","50","1","카페/패스트푸드","제주특별자치도","3707"
"202010","50","1","편의점","제주특별자치도","633"
"202010","50","1","한식","제주특별자치도","3948"
"202011","11","1","동남아","서울특별시","251"
"202011","11","1","분식","서울특별시","556"
"202011","11","1","양식","서울특별시","301"
"202011","11","1","일식","서울특별시","429"
"202011","11","1","중식","서울특별시","904"
"202011","11","1","카페/패스트푸드","서울특별시","1905"
"202011","11","1","편의점","서울특별시","714"
"202011","11","1","한식","서울특별시","4592"
"202011","26","1","동남아","부산광역시","149"
"202011","26","1","분식","부산광역시","315"
"202011","26","1","양식","부산광역시","208"
"202011","26","1","일식","부산광역시","218"
"202011","26","1","중식","부산광역시","225"
"202011","26","1","카페/패스트푸드","부산광역시","772"
"202011","26","1","편의점","부산광역시","57"
"202011","26","1","한식","부산광역시","1150"
"202011","27","1","일식","대구광역시","49"
"202011","27","1","중식","대구광역시","23"
"202011","27","1","카페/패스트푸드","대구광역시","533"
"202011","27","1","편의점","대구광역시","354"
"202011","27","1","한식","대구광역시","1336"
"202011","28","1","동남아","인천광역시","23"
"202011","28","1","분식","인천광역시","161"
"202011","28","1","양식","인천광역시","21"
"202011","28","1","일식","인천광역시","13"
"202011","28","1","중식","인천광역시","95"
"202011","28","1","카페/패스트푸드","인천광역시","99"
"202011","28","1","편의점","인천광역시","39"
"202011","28","1","한식","인천광역시","1306"
"202011","29","1","일식","광주광역시","78"
"202011","29","1","카페/패스트푸드","광주광역시","440"
"202011","29","1","편의점","광주광역시","37"
"202011","29","1","한식","광주광역시","1113"
"202011","30","1","분식","대전광역시","37"
"202011","30","1","양식","대전광역시","56"
"202011","30","1","일식","대전광역시","23"
"202011","30","1","중식","대전광역시","108"
"202011","30","1","카페/패스트푸드","대전광역시","512"
"202011","30","1","편의점","대전광역시","349"
"202011","30","1","한식","대전광역시","654"
"202011","41","1","동남아","경기도","274"
"202011","41","1","분식","경기도","343"
"202011","41","1","양식","경기도","239"
"202011","41","1","일식","경기도","495"
"202011","41","1","중식","경기도","1086"
"202011","41","1","카페/패스트푸드","경기도","1074"
"202011","41","1","편의점","경기도","675"
"202011","41","1","한식","경기도","4351"
"202011","42","1","분식","강원도","3"
"202011","42","1","양식","강원도","28"
"202011","42","1","일식","강원도","55"
"202011","42","1","중식","강원도","137"
"202011","42","1","카페/패스트푸드","강원도","75"
"202011","42","1","한식","강원도","6000"
"202011","43","1","중식","충청북도","60"
"202011","43","1","카페/패스트푸드","충청북도","37"
"202011","43","1","편의점","충청북도","3"
"202011","43","1","한식","충청북도","281"
"202011","44","1","분식","충청남도","88"
"202011","44","1","양식","충청남도","3"
"202011","44","1","일식","충청남도","2"
"202011","44","1","중식","충청남도","122"
"202011","44","1","카페/패스트푸드","충청남도","109"
"202011","44","1","편의점","충청남도","94"
"202011","44","1","한식","충청남도","2072"
"202011","45","1","한식","전라북도","1"
"202011","46","1","양식","전라남도","33"
"202011","46","1","중식","전라남도","82"
"202011","46","1","카페/패스트푸드","전라남도","456"
"202011","46","1","한식","전라남도","271"
"202011","47","1","한식","경상북도","1"
"202011","48","1","분식","경상남도","25"
"202011","48","1","일식","경상남도","12"
"202011","48","1","중식","경상남도","38"
"202011","48","1","카페/패스트푸드","경상남도","21"
"202011","48","1","한식","경상남도","152"
"202011","50","1","카페/패스트푸드","제주특별자치도","3712"
"202011","50","1","편의점","제주특별자치도","645"
"202011","50","1","한식","제주특별자치도","4421"
"202012","11","1","동남아","서울특별시","160"
"202012","11","1","분식","서울특별시","488"
"202012","11","1","양식","서울특별시","156"
"202012","11","1","일식","서울특별시","308"
"202012","11","1","중식","서울특별시","563"
"202012","11","1","카페/패스트푸드","서울특별시","1479"
"202012","11","1","편의점","서울특별시","661"
"202012","11","1","한식","서울특별시","3223"
"202012","26","1","동남아","부산광역시","108"
"202012","26","1","분식","부산광역시","199"
"202012","26","1","양식","부산광역시","166"
"202012","26","1","일식","부산광역시","201"
"202012","26","1","중식","부산광역시","100"
"202012","26","1","카페/패스트푸드","부산광역시","417"
"202012","26","1","편의점","부산광역시","26"
"202012","26","1","한식","부산광역시","381"
"202012","27","1","양식","대구광역시","1"
"202012","27","1","일식","대구광역시","55"
"202012","27","1","중식","대구광역시","18"
"202012","27","1","카페/패스트푸드","대구광역시","478"
"202012","27","1","편의점","대구광역시","328"
"202012","27","1","한식","대구광역시","1140"
"202012","28","1","동남아","인천광역시","30"
"202012","28","1","분식","인천광역시","4"
"202012","28","1","양식","인천광역시","15"
"202012","28","1","중식","인천광역시","21"
"202012","28","1","카페/패스트푸드","인천광역시","96"
"202012","28","1","편의점","인천광역시","45"
"202012","28","1","한식","인천광역시","392"
"202012","29","1","일식","광주광역시","66"
"202012","29","1","중식","광주광역시","12"
"202012","29","1","카페/패스트푸드","광주광역시","366"
"202012","29","1","편의점","광주광역시","28"
"202012","29","1","한식","광주광역시","1060"
"202012","30","1","분식","대전광역시","61"
"202012","30","1","양식","대전광역시","110"
"202012","30","1","일식","대전광역시","13"
"202012","30","1","중식","대전광역시","129"
"202012","30","1","카페/패스트푸드","대전광역시","528"
"202012","30","1","편의점","대전광역시","346"
"202012","30","1","한식","대전광역시","642"
"202012","41","1","동남아","경기도","80"
"202012","41","1","분식","경기도","241"
"202012","41","1","양식","경기도","167"
"202012","41","1","일식","경기도","475"
"202012","41","1","중식","경기도","1034"
"202012","41","1","카페/패스트푸드","경기도","919"
"202012","41","1","편의점","경기도","973"
"202012","41","1","한식","경기도","4351"
"202012","42","1","분식","강원도","1"
"202012","42","1","양식","강원도","7"
"202012","42","1","일식","강원도","97"
"202012","42","1","중식","강원도","139"
"202012","42","1","카페/패스트푸드","강원도","84"
"202012","42","1","한식","강원도","3181"
"202012","43","1","중식","충청북도","89"
"202012","43","1","카페/패스트푸드","충청북도","39"
"202012","43","1","편의점","충청북도","5"
"202012","43","1","한식","충청북도","275"
"202012","44","1","분식","충청남도","114"
"202012","44","1","양식","충청남도","4"
